6042|0|6|1|1000|5|30|0
6043|0|6|1|2000|5|33|0
6044|9|4|2|1800|1|30|0
6045|9|4|2|2600|1|33|0
6046|9|4|2|3800|1|38|0
6047|9|4|1|4400|1|38|0
6048|0|1|1|400|20|27|17
6049|0|1|1|680|20|33|23
6050|0|1|1|1200|20|38|28
6051|0|1|1|250|20|20|10
6052|0|1|1|1200|20|38|28
6053|9|6|1|800|1|20|0
6054|9|6|1|900|1|27|0
6055|9|6|1|1500|1|33|0
6056|9|6|1|2000|1|38|0
6057|9|6|1|2000|1|38|0
6068|9|6|1|1500|1|33|0
6149|0|1|1|1200|20|41|31
6211|9|6|1|1800|1|30|0
6217|7|12|1|124|1|5|0
6218|7|12|1|124|1|5|1
6260|7|11|1|50|10|10|0
6261|7|11|1|1000|10|35|0
6270|9|2|1|200|1|12|0
6271|9|2|2|200|1|12|0
6272|9|2|1|300|1|14|0
6274|9|2|1|400|1|20|0
6275|9|2|1|800|1|23|0
6289|7|8|1|20|20|15|5
6290|0|5|1|25|20|5|1
6299|0|5|1|25|20|5|1
6303|7|8|1|20|20|5|1
6308|7|8|1|40|20|25|15
6316|0|5|1|60|20|15|5
6317|7|8|1|40|20|15|5
6325|9|5|1|40|1|5|0
6326|9|5|1|40|1|5|0
6328|9|5|1|400|1|15|0
6329|9|5|1|400|1|15|0
6330|9|5|1|1200|1|25|0
6338|7|12|1|500|1|20|0
6339|7|12|1|124|1|20|1
6342|9|8|2|300|1|12|0
6344|9|8|2|400|1|17|0
6346|9|8|2|400|1|19|0
6347|9|8|2|400|1|19|0
6348|9|8|2|500|1|20|0
6349|9|8|1|500|1|20|0
6361|7|8|1|40|20|15|5
6362|7|8|1|80|20|35|25
6368|9|5|1|400|1|15|0
6369|9|5|1|2200|1|30|0
6370|7|11|1|40|20|15|0
6371|7|11|1|48|20|25|0
6372|0|1|1|140|20|20|10
6373|0|2|1|140|20|28|18
6375|9|8|2|1000|1|24|0
6377|9|8|2|1000|1|25|0
6390|9|2|2|600|1|24|0
6391|9|2|2|600|1|24|0
6401|9|2|1|1100|1|31|0
6450|0|7|1|680|20|1|0
6451|0|7|1|1600|20|1|0
6452|0|8|1|115|20|16|0
6453|0|8|1|250|20|26|0
6454|9|7|2|900|1|26|0
6458|0|8|1|4|20|15|5
6470|7|6|1|80|20|1|0
6471|7|6|1|2000|20|1|0
6474|9|1|1|550|1|18|0
6475|9|1|1|1500|1|21|0
6476|9|1|2|2000|1|23|0
6522|0|5|1|16|20|15|0
6529|0|8|1|50|20|10|0
6530|0|8|1|100|20|20|0
6532|0|8|1|250|20|30|0
6533|7|3|1|250|20|30|0
6657|0|5|1|20|20|18|0
6661|9|5|2|460|1|18|0
6662|0|2|1|380|20|18|8
6663|9|6|2|600|1|18|0
6672|9|3|2|2000|1|37|0
6710|9|1|2|550|1|18|0
6714|7|2|1|300|20|25|10
6716|9|3|2|800|1|20|0
6735|9|4|2|600|1|20|0
6807|0|5|1|1250|20|35|0
6811|0|8|1|100|20|20|0
6887|0|5|1|2000|20|45|35
6888|0|5|1|40|20|7|1
6889|7|8|1|16|20|5|0
6890|0|5|1|125|20|15|5
6892|9|5|1|250|1|13|0
6947|0|8|1|25|20|20|20
6949|0|8|1|50|20|28|28
6950|0|8|1|150|20|36|36
7067|7|10|1|1600|10|25|0
7068|7|10|1|1600|10|25|0
7069|7|10|1|1600|10|25|0
7070|7|10|1|1600|10|25|0
7071|7|1|1|400|5|30|0
7072|7|11|1|600|10|25|0
7075|7|10|1|1600|10|45|0
7076|7|10|2|1600|10|55|0
7077|7|10|1|1600|10|45|0
7078|7|10|2|1600|10|55|0
7079|7|10|1|1600|10|45|0
7080|7|10|2|1600|10|55|0
7081|7|10|1|1600|10|45|0
7082|7|10|2|1600|10|55|0
7084|9|2|2|1400|1|38|0
7085|9|2|2|1400|1|38|0
7086|9|2|2|1500|1|39|0
7087|9|2|1|1200|1|36|0
7088|9|2|1|5000|1|41|0
7089|9|2|1|1500|1|35|0
7090|9|2|2|1000|1|33|0
7091|9|2|2|1000|1|30|0
7092|9|2|2|1000|1|29|0
7097|0|5|1|25|20|5|1
7114|9|2|1|1000|1|29|0
7148|7|3|1|85|1|33|0
7191|7|1|1|0|5|26|0
7228|0|5|1|500|20|25|15
7288|9|1|2|500|1|11|0
7289|9|1|1|650|1|20|0
7290|9|1|1|1600|1|24|0
7307|0|8|1|250|20|30|0
7360|9|1|2|1600|1|25|0
7361|9|1|2|1800|1|26|0
7362|9|1|1|2000|1|27|0
7363|9|1|2|2100|1|28|0
7364|9|1|2|2200|1|29|0
7449|9|1|2|2500|1|33|0
7450|9|1|2|2000|1|35|0
7451|9|1|2|2800|1|38|0
7452|9|1|3|3500|1|40|0
7453|9|1|2|3500|1|40|0
7560|9|3|1|1200|1|25|0
7561|9|3|1|2000|1|33|0
7613|9|1|1|2000|1|31|0
7676|0|5|1|120|10|15|5
7742|9|3|1|2400|1|40|0
7806|0|5|1|40|20|5|1
7872|7|11|1|0|1|15|15
7909|3|7|2|4000|20|45|0
7910|3|7|2|20000|20|50|0
7911|7|7|2|2000|20|40|0
7912|7|7|1|400|20|35|0
7964|0|8|1|160|20|35|25
7965|0|8|1|160|20|35|25
7966|7|7|1|800|20|35|0
7967|0|6|2|1000|5|43|0
7969|0|6|2|1000|1|43|0
7971|3|7|2|4000|20|40|0
7972|7|10|1|1600|10|45|0
7973|7|11|1|185|20|40|0
7974|7|8|1|200|20|45|0
7975|9|4|2|6000|1|42|0
7976|9|4|3|8000|1|43|0
7978|9|4|2|3000|1|32|0
7979|9|4|2|3000|1|32|0
7980|9|4|2|3400|1|35|0
7981|9|4|2|4400|1|36|0
7982|9|4|2|4400|1|37|0
7983|9|4|2|8000|1|44|0
7984|9|4|2|8000|1|44|0
7985|9|4|2|8000|1|45|0
7989|9|4|2|10000|1|47|0
7990|9|4|2|10000|1|49|0
7991|9|4|3|10000|1|47|0
7992|9|4|2|8000|1|44|0
7993|9|4|2|10000|1|48|0
7995|9|4|1|6000|1|43|0
8028|9|4|3|10000|1|49|0
8029|9|4|2|8000|1|45|0
8030|9|4|1|10000|1|51|0
8067|6|3|1|10|1000|10|5
8068|6|3|1|50|1000|20|15
8069|6|3|1|300|1000|35|30
8150|7|6|1|1000|20|40|0
8151|7|11|1|1000|20|40|0
8152|7|11|1|2000|20|40|0
8153|7|9|2|20|20|40|0
8154|7|6|1|1000|20|45|0
8165|7|6|1|2000|20|45|0
8167|7|6|1|400|20|35|0
8169|7|6|1|2000|10|40|0
8170|7|6|1|2000|20|50|0
8172|7|6|1|2000|20|40|0
8173|0|6|1|4000|10|40|30
8343|7|5|1|2000|20|40|0
8364|0|5|1|1250|20|35|25
8384|9|1|3|3500|1|40|0
8385|9|1|1|3500|1|41|0
8386|9|1|2|4000|1|43|0
8387|9|1|2|4000|1|44|0
8389|9|1|2|5000|1|48|0
8390|9|1|2|5000|1|48|0
8395|9|1|2|4000|1|44|0
8397|9|1|2|4000|1|44|0
8398|9|1|2|4500|1|45|0
8399|9|1|2|5000|1|47|0
8400|9|1|2|5000|1|48|0
8401|9|1|2|5500|1|49|0
8402|9|1|2|5500|1|50|0
8403|9|1|2|0|1|44|0
8404|9|1|2|0|1|45|0
8405|9|1|2|0|1|45|0
8406|9|1|2|0|1|49|0
8407|9|1|2|0|1|50|0
8408|9|1|2|0|1|50|0
8409|9|1|2|4000|1|42|0
8529|0|2|1|3500|20|45|35
8544|0|7|1|1360|20|1|0
8545|0|7|1|3200|20|1|0
8766|0|5|1|4000|20|55|45
8827|0|2|1|500|20|50|35
8831|7|9|1|1200|20|42|0
8836|7|9|1|380|20|44|0
8838|7|9|1|240|20|46|0
8839|7|9|1|1500|20|47|0
8845|7|9|1|1500|20|47|0
8846|7|9|1|1000|20|50|0
8925|7|11|1|2500|20|35|0
8926|0|8|1|500|20|44|44
8927|0|8|1|700|20|52|52
8928|0|8|1|800|20|60|60
8932|0|5|1|4000|20|55|45
8948|0|5|1|4000|20|55|45
8949|0|2|1|800|20|37|27
8950|0|5|1|4000|20|55|45
8951|0|2|1|800|20|39|29
8952|0|5|1|4000|20|55|45
8953|0|5|1|4000|20|55|45
8956|0|8|1|800|5|41|31
8957|0|5|1|4000|20|55|45
8959|7|8|1|3200|20|55|45
8984|0|8|1|200|20|46|46
8985|0|8|1|250|20|54|54
9030|0|1|1|800|20|42|32
9036|0|1|1|600|20|42|32
9060|7|1|1|4000|20|42|0
9061|7|1|1|1000|20|42|0
9088|0|2|1|1000|20|48|38
9144|0|1|1|1000|20|45|35
9154|0|2|1|1200|20|46|36
9155|0|2|1|1600|20|47|37
9172|0|1|1|2000|20|47|37
9179|0|2|1|4000|20|47|37
9187|0|2|1|2400|20|48|38
9197|0|2|1|2400|20|48|38
9206|0|2|1|2800|20|48|38
9210|7|11|1|3000|10|49|0
9224|0|2|1|2800|20|50|40
9233|0|2|1|2000|20|50|40
9260|0|5|1|1600|10|1|0
9262|7|11|1|4000|20|40|0
9264|0|2|1|140|20|50|40
9293|9|6|2|5000|1|42|0
9294|9|6|2|8000|1|45|0
9295|9|6|2|8000|1|47|0
9296|9|6|2|8000|1|48|0
9297|9|6|2|10000|1|48|0
9298|9|6|2|9000|1|49|0
9300|9|6|1|10000|1|50|0
9301|9|6|2|10000|1|50|0
9302|9|6|1|9000|1|49|0
9303|9|6|1|8000|1|45|0
9304|9|6|1|8000|1|45|0
9305|9|6|1|8000|1|45|0
9312|0|8|1|20|5|20|0
9313|0|8|1|20|5|20|0
9314|0|8|1|50|5|20|0
9315|0|8|1|40|5|20|0
9317|0|8|1|100|5|20|0
9318|0|8|1|20|5|20|0
9360|0|5|1|1600|1|1|0
9361|0|5|1|1600|1|1|0
9367|9|4|2|5000|1|41|0
9399|6|2|2|15|1000|40|35
9451|0|5|1|500|20|25|15
9681|0|5|1|1000|20|45|35
9719|7|11|3|25000|1|38|0
10285|7|5|1|4000|10|40|0
10286|7|10|1|1600|10|45|0
10290|7|11|1|2500|10|50|0
10300|9|2|2|5000|1|43|0
10301|9|2|2|5000|1|43|0
10302|9|2|2|5000|1|43|0
10305|0|4|1|550|20|50|40
10306|0|4|1|550|20|50|40
10307|0|4|1|600|20|50|40
10308|0|4|1|600|20|50|40
10309|0|4|1|650|20|50|40
10310|0|4|1|650|20|50|40
10311|9|2|1|3000|1|44|0
10312|9|2|2|6000|1|45|0
10314|9|2|1|4000|1|46|0
10315|9|2|2|7000|1|47|0
10316|9|2|2|800|1|24|0
10317|9|2|1|4000|1|47|0
10318|9|2|1|7000|1|48|0
10320|9|2|2|7000|1|48|0
10321|9|2|1|4500|1|48|0
10323|9|2|1|4500|1|49|0
10325|9|2|1|10000|1|50|0
10326|9|2|1|5000|1|50|0
10424|9|4|2|3000|1|31|0
10463|9|2|2|7000|1|49|0
10498|7|1|1|81|1|35|1
10505|7|1|1|1000|20|35|0
10507|7|2|1|1400|20|35|0
10512|6|3|2|1000|1000|42|37
10513|6|3|2|2000|1000|49|44
10514|7|2|1|3000|20|43|0
10546|7|3|1|6000|5|42|30
10548|7|3|1|10000|5|48|40
10558|7|1|1|1000|20|30|0
10559|7|1|1|3000|20|39|0
10560|7|1|1|4000|10|40|0
10561|7|1|1|4000|10|43|0
10562|7|2|1|3000|20|47|0
